"@timestamp","agent.name","event.code","process.name","process.executable","network.protocol","network.transport","source.ip","destination.ip"
"Jun 10, 2025 @ 10:45:36.008","DESKTOP-NIU0UCP",1,"sihost.exe","C:\Windows\System32\sihost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:35.948","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:35.255","DESKTOP-NIU0UCP",902,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:45:35.206","DESKTOP-NIU0UCP",1003,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:45:35.129","DESKTOP-NIU0UCP",1066,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:45:35.091","DESKTOP-NIU0UCP",16394,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:45:35.086","DESKTOP-NIU0UCP",4799,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:45:35.007","DESKTOP-NIU0UCP",900,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:45:34.958","DESKTOP-NIU0UCP",6003,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:45:34.938","DESKTOP-NIU0UCP",7001,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:45:34.911","DESKTOP-NIU0UCP",1,"sppsvc.exe","C:\Windows\System32\sppsvc.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:34.902","DESKTOP-NIU0UCP",4648,"svchost.exe","C:\Windows\System32\svchost.exe","-","-","127.0.0.1","-"
"Jun 10, 2025 @ 10:45:34.902","DESKTOP-NIU0UCP",4624,"svchost.exe","C:\Windows\System32\svchost.exe","-","-","127.0.0.1","-"
"Jun 10, 2025 @ 10:45:34.902","DESKTOP-NIU0UCP",4624,"svchost.exe","C:\Windows\System32\svchost.exe","-","-","127.0.0.1","-"
"Jun 10, 2025 @ 10:45:34.902","DESKTOP-NIU0UCP",4672,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:45:33.678","DESKTOP-NIU0UCP",1,"WmiPrvSE.exe","C:\Windows\System32\wbem\WmiPrvSE.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:33.605","DESKTOP-NIU0UCP",1,"NisSrv.exe","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25040.2-0\NisSrv.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:33.408","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:33.391","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:33.378","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:33.360","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:33.357","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:33.347","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:33.328","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:33.326","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:33.322","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:33.040","DESKTOP-NIU0UCP",1,"svchost.exe","C:\Windows\System32\svchost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:33.039","DESKTOP-NIU0UCP",4624,"services.exe","C:\Windows\System32\services.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:33.039","DESKTOP-NIU0UCP",4672,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:45:32.787","DESKTOP-NIU0UCP",1,"MoUsoCoreWorker.exe","C:\Windows\System32\MoUsoCoreWorker.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:32.464","DESKTOP-NIU0UCP",1,"svchost.exe","C:\Windows\System32\svchost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:32.463","DESKTOP-NIU0UCP",4624,"services.exe","C:\Windows\System32\services.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:32.463","DESKTOP-NIU0UCP",4672,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:45:32.199","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:31.931","DESKTOP-NIU0UCP",1,"agentbeat.exe","C:\Program Files\Elastic\Agent\data\elastic-agent-9.0.1-68f3ed\components\agentbeat.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:31.595","DESKTOP-NIU0UCP",1,"agentbeat.exe","C:\Program Files\Elastic\Agent\data\elastic-agent-9.0.1-68f3ed\components\agentbeat.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:31.397","DESKTOP-NIU0UCP",1,"agentbeat.exe","C:\Program Files\Elastic\Agent\data\elastic-agent-9.0.1-68f3ed\components\agentbeat.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:31.170","DESKTOP-NIU0UCP",1,"agentbeat.exe","C:\Program Files\Elastic\Agent\data\elastic-agent-9.0.1-68f3ed\components\agentbeat.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:30.830","DESKTOP-NIU0UCP",1,"agentbeat.exe","C:\Program Files\Elastic\Agent\data\elastic-agent-9.0.1-68f3ed\components\agentbeat.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:30.497","DESKTOP-NIU0UCP",1,"agentbeat.exe","C:\Program Files\Elastic\Agent\data\elastic-agent-9.0.1-68f3ed\components\agentbeat.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:30.420","DESKTOP-NIU0UCP",1,"agentbeat.exe","C:\Program Files\Elastic\Agent\data\elastic-agent-9.0.1-68f3ed\components\agentbeat.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:30.401","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:30.382","DESKTOP-NIU0UCP",1,"WaaSMedicAgent.exe","C:\Windows\System32\WaaSMedicAgent.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:30.178","DESKTOP-NIU0UCP",1,"agentbeat.exe","C:\Program Files\Elastic\Agent\data\elastic-agent-9.0.1-68f3ed\components\agentbeat.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.875","DESKTOP-NIU0UCP",1,"agentbeat.exe","C:\Program Files\Elastic\Agent\data\elastic-agent-9.0.1-68f3ed\components\agentbeat.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.586","DESKTOP-NIU0UCP",1,"SearchProtocolHost.exe","C:\Windows\System32\SearchProtocolHost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.573","DESKTOP-NIU0UCP",5,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.571","DESKTOP-NIU0UCP",5,"wevtutil.exe","C:\Windows\System32\wevtutil.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.458","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.454","DESKTOP-NIU0UCP",1,"wevtutil.exe","C:\Windows\System32\wevtutil.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.442","DESKTOP-NIU0UCP",5,"wevtutil.exe","C:\Windows\System32\wevtutil.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.442","DESKTOP-NIU0UCP",5,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.362","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.357","DESKTOP-NIU0UCP",1,"wevtutil.exe","C:\Windows\System32\wevtutil.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.352","DESKTOP-NIU0UCP",5,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.351","DESKTOP-NIU0UCP",5,"wevtutil.exe","C:\Windows\System32\wevtutil.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.224","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.219","DESKTOP-NIU0UCP",1,"wevtutil.exe","C:\Windows\System32\wevtutil.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.208","DESKTOP-NIU0UCP",5,"wevtutil.exe","C:\Windows\System32\wevtutil.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.208","DESKTOP-NIU0UCP",5,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.165","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.162","DESKTOP-NIU0UCP",5,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.158","DESKTOP-NIU0UCP",1,"wevtutil.exe","C:\Windows\System32\wevtutil.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:29.099","DESKTOP-NIU0UCP",5,"wevtutil.exe","C:\Windows\System32\wevtutil.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:28.907","DESKTOP-NIU0UCP",5,"elastic-agent.exe","C:\Program Files\Elastic\Agent\data\elastic-agent-9.0.1-68f3ed\elastic-agent.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:28.907","DESKTOP-NIU0UCP",5,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:28.841","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:28.828","DESKTOP-NIU0UCP",5,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:28.826","DESKTOP-NIU0UCP",1,"wevtutil.exe","C:\Windows\System32\wevtutil.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:28.773","DESKTOP-NIU0UCP",5,"wevtutil.exe","C:\Windows\System32\wevtutil.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:28.590","DESKTOP-NIU0UCP",1,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:28.586","DESKTOP-NIU0UCP",1,"wevtutil.exe","C:\Windows\System32\wevtutil.exe","-","-","-","-"
"Jun 10, 2025 @ 10:45:28.585","DESKTOP-NIU0UCP",5,"conhost.exe","C:\Windows\System32\conhost.exe","-","-","-","-"
